"","2001-07-01","2012-12-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-11-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"75",NA,NA,"abbrennen","aberle","abfall","abfrage","abbild","abflug","unsere","abgaben","beerdigung","haetten","offenbar","kassel","innenminister","saechsischen","schrieb","deutschen","auslaendern","zwei","mord","vorfaelle","geschlagen","ungefaehr","rechte","vorfall","weitere","tommy","geblieben","ermittlungen","attentaeters","missbrauch","klar","thomaskirche","mitglied","crowdtangle","polizeiliche","mitglied","eingerichtet","weltde","verurteilt","nachfrage","berichtet","personen","staatsanwaltschaft","niedersachsen","zuvor","psychiatrischen","krankenhaus","mal","umgebracht","schrieb","haette","zusammenhang","pruefe","hinterlassen","vorfall","amoklauf","teils","gekommen","tonline","person","julian","tod","erzaehlt","erzgebirgskreis","liveblog","warnung","sachsen","holocaust","abgegebenen"
"76",NA,NA,"abbruch","abermals","abflug","abfragen","abbilden","abfolge","verbotenen","abgeaendert","begangen","zwei","screenshot","kindes","leute","schluesselkind","george","fehler","ausloeser","falsch","moschee","steht","halle","blog","morgenpost","zuwanderung","zeitung","auto","hauptbahnhof","stossen","auslaender","zunaechst","muslime","bekannt","stunden","jedoch","sprachnachricht","telefon","erfurt","bestaetigt","demonstrationen","kinder","bisher","versorgung","tuerken","obduktion","zustaendigen","syrer","text","suedafrika","verkehrsunfall","falschmeldung","laut","rede","saechsische","winfried","voellig","beamten","medien","insgesamt","getoetet","mindestens","ladenbesitzer","november","fluechtlinge","freie","mats","haette","noetigung","pizza","abgeglichen"
"77",NA,NA,"abbrueche","abes","abfolge","abgabe","abbildet","abfotografiert","verbreitet","abgebaut","beide","schlagzeile","sowie","maedchen","nachbar","stehe","keinerlei","news","berichtete","webseite","namen","darin","handelte","perennis","zwei","email","gruppen","zeitung","maedchen","strassenbahn","badenwuerttembergische","text","polizisten","aktuellen","jungen","fall","twitterte","presseanfrage","gekannt","facebookbeitrag","nachfrage","eingegangen","angemessen","schwer","vorfalls","woelfen","mehr","thw","personen","asylbewerber","medien","berichtet","junge","mussten","versuchten","geschaeftsfuehrer","horst","chemnitz","informationen","brief","bahnhof","aussagen","lehrer","august","hause","grosseinsatz","straftaten","anfrage","verfassungsschutz","verdaechtigen","abgegrenzt"
"78",NA,NA,"abc","abfaelle","abfotografiert","abgaben","abbildung","abfotografierte","verbreiteten","abgeben","beihilfe","veroeffentlichte","sagt","mohamed","restaurant","taeter","antwortmail","drei","bka","denen","orte","frauen","leaks","aussage","lesen","faelle","bewertung","fakten","migrant","streit","bka","frau","bka","tat","angehoerigen","offenbar","urkundenfaelschung","gewalt","haft","veroeffentlicht","beitrag","telefonisch","buechelberg","wurde","zusammengekommen","eindeutig","hessen","umgezogen","frau","kriminelle","mutmasslichen","jaehrigen","wurden","person","zwischenzeitlich","fachkliniken","keinerlei","distanzierte","gemeldet","genauer","nazi","vier","nutzerin","attentaeter","jakub","linkenpolitiker","texten","zwei","gegeben","weggetragen","abgehalten"
"79",NA,NA,"abdecken","abfaellt","abfotografierte","abgeaendert","abbildungen","abfotografierten","veroeffentlichten","abgebildet","berlinerinnen","schreibt","afd","notarzt","rostock","thueringen","mehrere","vergangenen","bundeskriminalamt","gab","pfefferspray","essen","leiche","aussagen","recherchiert","mehrfach","dabei","beitrag","mord","pressesprecher","cd","seien","pressemitteilung","eltern","text","anfrage","davon","veranstaltung","haftstrafen","familie","teilnehmern","handeln","dienstag","alexanderplatz","stellungnahme","dpaanfrage","inzwischen","frei","kam","niedersaechsischen","handele","zustaendige","sonntag","darin","erklaerte","haft","weihnachtsmarkt","freistaat","teilte","behauptet","gab","artikel","polizist","clans","kirmes","linksfraktion","verstorbene","menschen","angabe","mal","abgeholt"
"80",NA,NA,"abdeckung","abfall","abfotografierten","abgebaut","abbinder","abfotografierter","vorgeworfen","abgebildete","berlins","angeklagte","alter","nuernberg","stellungnahme","vergewaltigung","gibt","veroeffentlicht","druckfehler","schrieb","polizeibeamte","kind","personengruppe","demnach","zweifel","rainer","wurde","kriminalitaet","offenen","facebookbeitrag","ermittelt","abend","darin","falschmeldung","konnte","nacht","kinder","artikel","hautfarbe","konnten","tod","laut","ermittlungen","eltern","klinikum","lokalzeitung","pressesprecher","kam","screenshot","rudels","familien","tochter","genannt","berichtete","jaehriger","stgb","gekommen","junger","macht","per","passiert","absichtlich","querdenkendemonstration","einzustellen","landratsamt","linkspartei","zufolge","sonntag","verletzt","rechtsextreme","abgeholzt"
"81",NA,NA,"abdruck","abflug","abfotografierter","abgeben","abbott","abfrage","vorwuerfe","abgebildeten","bestaetigen","anmerkung","anzeige","opfer","untersuchungshaft","weise","veroeffentlichte","bekannt","ermittlungen","bereits","polizeieinsatz","redaktion","polizeisprecher","bisher","berichteten","recherche","beispiel","berliner","thueringen","mal","falschbehauptung","angegriffen","vorwurf","genauer","deutsche","mal","beitrag","stuttgart","kamen","menschen","gericht","angehoerigen","germersheim","falschmeldungen","stattgefunden","sieber","wurden","familie","wer","lies","seitens","tod","wegen","anderslautender","griffen","aussagen","tat","klinik","gefunden","nachgefragt","kind","aufgegriffen","randaliert","erfahren","lorne","niemand","berichtete","mitarbeiter","pressemitteilung","sachsenanhalt","abgeklaert"
"82",NA,NA,"abdruecke","abfolge","abfrage","abgebildet","abbrechen","abfragen","webseite","abgebrochen","betonte","bekanntenkreis","baby","parisien","seit","beitrag","sagte","bestaetigen","erwaehnt","angelina","punkt","deutscher","schulleiter","spaeter","weiteren","umfasst","gab","bka","wulmstorf","zudem","gigliotti","auslaender","hamburg","bereits","behoerden","hintergrund","anscheinend","spaeter","koeln","august","gestorben","versucht","koblenz","kreuzes","kinder","mail","gab","seien","koenne","schiffmann","urteil","faelle","vorfall","anschlaegen","politisch","klinikchef","saechsischen","main","einsatz","keinerlei","maenner","aurich","reichelt","ermittlungen","mckenzie","polizeisprecher","news","sagte","weiteren","vater","abgekuerzt"
"83",NA,NA,"abe","abfotografiert","abfragen","abgebildete","abbrennen","abgabe","webseiten","abgedeckt","bezeichnet","berichteten","beleidigung","passiert","autoren","brief","behauptungen","dabei","flaschen","angesprochen","schmitt","geteilt","staatsangehoeriger","haus","feuer","wurde","sei","faelle","wurden","text","gruppen","bad","muenchner","angriffe","pressesprecher","weiteren","regierungspraesidium","schrieb","losfahren","aracely","gegeben","daraufhin","metternich","platzverweis","dpaanfrage","vorwuerfen","bewohner","niedersachsen","stellte","demonstrationen","nachgefragt","spaeter","familien","beauftragten","rheinlandpfalz","heute","demonstrationen","polizeieinsatz","mal","berichtete","naehe","blutende","schickten","fahrlaessig","nachruf","senatsverwaltung","email","offenbar","nochmal","bahn","abgelassen"
"84",NA,NA,"abel","abfotografierte","abgabe","abgebildeten","abbruch","abgaben","website","abgedruckt","boden","dresden","boden","retten","quelle","kind","text","echtermann","freitag","berg","schulleiter","wegen","tatbestand","beitrag","naehe","ungeklaerter","geht","darunter","deutsche","gegeben","gruppenvergewaltigung","belaestigung","twitterte","sprecher","laut","fest","kind","handele","minneapolis","attacke","deutschen","zunaechst","sechsjaehriges","rangeleien","sprachnachricht","kitas","gespraech","personen","spricht","entnommen","starben","schreibt","starb","begehen","uhr","wegen","brief","pressemitteilung","untersuchung","freundin","netz","bundessprecher","sexuelle","faust","neumann","ulbricht","stunden","vorgehen","mehrere","januar","abgelaufen"
"85",NA,NA,"abend","abfotografierten","abgaben","abgebrochen","abbrueche","abgeaendert","wurde","abgefangen","definitiv","erfahrung","halleleaks","schnell","beitrag","pressemitteilung","deutschen","gegeben","gegendemonstranten","bestaetigen","sexuellen","gruppe","taten","sagt","zeitung","familien","laut","zeitpunkt","presseagentur","angriffe","gruppenvergewaltigungen","beschuldigte","zuegen","medien","mitteilung","geruechte","opfer","nachfrage","polizeipraesidium","dreifachen","zeitung","konnte","starb","presseagentur","deutschen","jahre","meldungen","festnahme","rede","massiven","oeffentlich","auto","antwortete","briefkopf","vorfaelle","jaehrige","worden","sozialministeriums","nachgefragt","herausgestellt","ort","dessaurosslau","vergewaltigung","festgenommen","sawicki","vereinnahmung","namen","gruppe","bestaetigte","angriffen","abgelaufene"
"86",NA,NA,"abendblatt","abfotografierter","abgeaendert","abgedeckt","abc","abgebaut","zudem","abgefeuert","direkt","erfurt","islamisten","sven","juli","davon","angreifer","grundschule","getoetet","danach","straftaten","nachgefragt","tatverdaechtiger","ueberschrift","seien","geboren","juni","faellen","facebookbeitrag","fahrer","karlsruhe","bka","berichtet","berichtet","andreas","beiden","tuer","zwei","schiessereien","ereignet","medien","per","wiesbaden","sieben","fotos","zdf","fuenf","maenner","beleg","hetze","passiert","wegen","stattgefunden","bundeslagebild","schrieb","menschen","bekannten","stattgefunden","belege","jaehrige","stadt","ermitteln","wohnung","fluechtling","segall","verkehrsunfall","pressestelle","stimmt","leben","bad","abgelegt"
"87",NA,NA,"abendlichen","abfrage","abgebaut","abgedruckt","abdecken","abgeben","zweite","abgefilmten","dritte","ermittler","islamistischen","vergewaltigt","deutschland","gesprochen","anhaltspunkte","pressesprecher","illegale","draussen","strafverfahren","fluechtlinge","telefon","zeitung","immer","hoffnung","chemnitz","bahnhof","mannes","haft","kehle","chemnitzer","beitrag","sollen","dorf","geteilt","sueddeutschen","version","steinen","feiernde","alter","behauptet","zusammengebrochen","bekannte","kind","voruebergehend","sprecherin","hintergruende","austausch","schulen","kam","sei","frauen","deutschlandweit","hintergrund","telefonisch","zeitung","stuttgart","ueberprueft","polizeisprecher","gestorben","extremistische","bisher","gefasst","sozialamt","zustaendigen","oktober","ort","dezember","gegenstaende","abgelehnt"
"88",NA,NA,"abends","abfragen","abgeben","abgefangen","abdeckung","abgebildet","politischen","abgefiltert","einzige","fest","messerattacken","vergewaltigung","update","jahren","auseinandersetzung","sachsenanhalt","inzwischen","faktencheckorganisation","trennen","weiteren","theaterstueck","zusammenhang","personen","verschiedenen","clemens","donauwoerth","starb","jugendlichen","lehrplan","generalstaatsanwaltschaft","ab","heisst","durchsuchung","personen","verlegt","deutsche","stuttgart","gehandelt","region","haetten","gegeben","absperrung","polizisten","ueberschrift","besuchen","nachgefragt","begeben","spaeter","intensiv","konnte","mal","dpaanfrage","brandenburg","lasst","gemeldet","thematisiert","wegen","pressesprecherin","teilte","freiburger","gelogen","halbes","stgb","teilte","herkunft","drei","entfernt","deutscher","abgelehnte"
"89",NA,NA,"abendzeitung","abgabe","abgebildet","abgefeuert","abdruck","abgebildete","titel","abgefragt","eltern","festgenommene","mittlerweile","vergewaltigungen","bekannt","berichtet","burghart","staatsanwaltschaft","ja","fand","umgebracht","erwaehnt","unbekannter","behauptet","nachfrage","nennt","gefaengnissen","ermittelt","mitteilte","maedchen","niedersachsen","hannover","journalistenwatch","facebookseite","gelegen","nachricht","mal","vier","toetung","jugendliche","presseagentur","schule","oktober","loeste","berichtete","gegeben","dresdner","dresden","berlinbrandenburg","gab","schon","per","fake","elektrischen","eltern","raum","bezeichnet","verneint","presseagentur","rnd","wurden","ideologien","verlinkt","handle","toronto","versuchten","sachsen","bayern","schrieb","geloescht","abgeleitet"
"90",NA,NA,"aberkannt","abgaben","abgebildete","abgefilmten","abdruecke","abgebildeten","zwei","abgefuehrt","ergebnis","fruehen","saar","verletzt","verantworten","dabei","darstellung","stattgefunden","junge","fragten","vermutung","grossen","vergewaltigt","titel","gibt","amt","jugendliche","harburg","neu","schubste","schuesse","jaehrige","falschmeldungen","person","generalstaatsanwaltschaft","twitter","fluechtlinge","titel","wiesbaden","leipziger","gekommen","seien","inzwischen","schwerverletzte","geruechte","zustaendige","einrichtung","freie","besorgte","unserer","spekulationen","organisation","heute","kennzeichen","kreis","wurde","gab","warmwasser","meldung","see","muenchen","linksextreme","fuhr","heim","valley","gemeinsame","attentat","begleiter","wurden","verurteilt","abgelenkt"
"91",NA,NA,"aberle","abgeaendert","abgebildeten","abgefiltert","abe","abgebrochen","afpmeldung","abgegeben","erklaerte","gebet","spekulationen","weiteren","sieben","behoerden","ertrinken","verschiedenen","koenne","freiem","vielleicht","bisher","zustaendige","webseite","bild","bericht","jungen","henryk","hamburg","staatsangehoerigkeit","selben","krankenhaus","kindern","laut","rassistisch","liste","derzeit","alt","deutsche","libyer","aemter","anschlag","zeitung","veroeffentlichte","sechs","sozialen","goettingen","handelte","beworfen","weder","pressesprecher","angriffe","ausgeschlossen","kriminalitaet","angaben","betroffene","anfrage","zusammengekommen","ali","staatsschutz","entfernt","maedchen","db","jaehriger","verbotes","maenner","geboren","billigung","pressesprecher","stimmung","abgelesen"
"92",NA,NA,"abermals","abgebaut","abgebrochen","abgefragt","abel","abgedeckt","festnahmen","abgegebene","erwachsene","haare","stimmt","seien","trotzdem","allein","geboren","woche","los","fuss","weshalb","text","wurden","faktencheck","wurden","deshalb","lagebild","jugendlichen","leben","bisher","taeters","maedchen","analysetool","stimmt","schusswaffe","anschlag","news","faelle","jahre","maedchens","extremfaellen","bellevue","kita","jugendliche","mal","bekannten","historikerkommission","statt","bildungsministeriums","haetten","februar","kreis","betroffenen","krisenstab","stimmen","anekdote","einsatz","belege","androhung","stade","pressemitteilung","meldete","bevorstehende","jakub","vormittag","ermittelt","klinik","bka","afghanen","jungen","abgenommen"
"93",NA,NA,"abes","abgeben","abgedeckt","abgefuehrt","abend","abgedruckt","november","abgegebenen","facebooknutzern","halal","straftaten","wurden","behauptung","urspruenglich","gekommen","tatsaechlich","maenner","gespraech","webseite","zwei","zeitung","bereits","april","ganz","messern","koerperverletzung","tuerkischen","stimmen","vorfall","messer","sagte","angriff","shishabars","bad","moscheen","gruppe","nachfrage","patientenbrief","gewalt","eingeladen","politischen","haetten","deutsche","sagte","nachts","heisst","chef","eltern","halle","kriminalitaet","bekommen","landeswahlleiters","haus","berichtet","ganz","circa","angeklagten","vorfaelle","medien","politisch","meldete","kreises","zeitung","junge","gegenueber","daenische","beleidigung","erneut","abgeordnete"
"94",NA,NA,"abfaelle","abgebildet","abgedruckt","abgegeben","abendblatt","abgefangen","medien","abgeglichen","facebookpost","harry","strafverfahren","veroeffentlichte","abgeschlossen","echtjetzt","iran","beispiel","marburg","jemand","fakten","medien","bahn","geteilt","geteilt","spaeter","nationalitaeten","nationalitaet","geht","menschen","schreibt","moers","kinder","anonymousnews","staatsanwaltschaft","bottrop","mail","kurz","mainz","rostock","inneres","gauck","gruppe","ausbildung","tunesien","geteilt","opfer","dpa","durchsetzung","medienberichten","teilten","neuenahrahrweiler","alt","lebende","soziale","derzeit","gerade","pressemeldung","anzeige","vorfaellen","offenbar","schlaegerei","bayerische","landkreis","medien","spaeter","behauptung","ermittle","boellern","stehe","abgeordneten"
"95",NA,NA,"abfaellt","abgebildete","abgefangen","abgegebene","abendlichen","abgefeuert","online","abgegrenzt","faelle","jaehriger","tatort","beide","titelt","falschmeldung","jaehriger","juli","massiven","kinder","freien","vier","klar","gibt","mehrere","teilt","opfern","sexueller","berichterstattung","zeitung","spaeter","oeffentlichkeit","allgemeinen","anschlag","unzensuriert","fahrer","sofort","beiden","beamte","schwarzwald","jaeger","hannover","ergeben","faelle","nachdem","meldung","pressesprechers","hinweise","eingetragen","bekannt","schreibt","sexueller","behoerde","missbrauch","gebe","bekannten","fuenf","toetet","bad","mal","aufgrund","stadtrat","familien","lehrerin","haetten","mutter","stuttgart","illegale","durchsuchungen","strasse","abgeordnetenentschaedigung"
"96",NA,NA,"abfall","abgebildeten","abgefeuert","abgegebenen","abends","abgefilmten","worden","abgehalten","familien","januar","verstarb","journalisten","autorin","behauptet","messer","handelt","messer","lebenden","ganz","schreibt","vier","artikel","beitrag","weitere","pass","uebergriffe","berichtete","stiess","eindruck","polizeimeldung","angeklagten","bekennerschreiben","verletzte","geruecht","offensichtlich","webseite","schwarz","sicignano","jaehrige","kollegen","handele","angriff","vier","bewohner","saechsischen","gestorben","einschlagen","freien","behoerden","taeters","darin","staatsangehoerigkeit","sprecherin","stehe","nahe","geringe","beschuldigt","screenshot","autos","straftat","gruppen","lorne","bzw","verfassungsschutz","starben","klassenzimmer","eingestufte","beitrag","abgeordnetenhaus"
"97",NA,NA,"abflug","abgebrochen","abgefilmten","abgeglichen","abendzeitung","abgefiltert","°c","abgeholt","fenster","landgericht","vollbart","demnach","kindern","daher","montag","heisst","missbraucht","mittlerweile","handeln","ad","bauch","abendblatt","mehr","leben","polizist","verdaechtigen","fluechtlingen","brief","schon","schwer","betreut","grabstein","konnten","gezielt","telefon","jedoch","pressestelle","staatsanwaltschaft","landratsamt","polizeigewalt","daraufhin","laut","gestorben","facebookbeitrag","soldat","auftrag","geworfen","zufolge","pressesprecherin","vergewaltigung","zuvor","stadtteil","belege","beispiel","heisst","zustaendige","bundespolizei","sprecherin","konnten","teenager","jaehrige","maedchens","dpaanfrage","strafanzeige","verstorben","lehrerin","fahndet","sprecherin","abgeordnetenhauses"
"98",NA,NA,"abfolge","abgedeckt","abgefiltert","abgegrenzt","aberkannt","abgefragt","µm","abgeholzt","freizeit","mordkommission","nennt","berichtete","behoerde","fest","oberstaatsanwaeltin","webseiten","missbrauchten","mutmassliche","rassismus","alter","fluechtlinge","abgebrochen","text","stammt","tatverdaechtigen","voigt","stunden","steht","ging","sexueller","bielefeld","hetzjagd","stadt","hetzjagden","dar","per","faelle","taeter","maedchen","schwangeren","angeblichen","november","tod","kamen","straftaten","verletzt","hund","gesucht","gemeldet","wuppertalsperre","handelte","stadtverwaltung","geloescht","gestorben","darin","vorfaelle","carter","spaeter","wurde","vergewaltigung","einrichtung","mannheim","arbeitete","behoerden","faehrt","maennliche","fahndungen","spaeter","abgeordneter"
"99",NA,NA,"abfotografiert","abgedruckt","abgefragt","abgehalten","aberle","abgefuehrt","aachen","abgeklaert","geglaubt","motiv","aufgrund","gegeben","zahl","berichten","opfers","mehr","mitarbeiter","opfer","wegen","andreas","ehe","abschiebungen","webseite","tatsaechlich","toetungsdelikte","zeugen","mehreren","jungen","herkunft","tatverdaechtige","familie","indymedia","gab","islamistischen","artikeln","danach","kohlbauer","taeters","polizeisprecher","stellten","aerztin","konnten","denen","afd","tauben","katzen","kindes","tweet","offenbar","fotos","stehe","straftaten","mittlerweile","gesprochen","angehalten","kind","durchgezaehlt","gepruegelt","berichtete","verletzte","ausgang","mckenzie","vater","wohnung","gemeldet","taetern","gegriffen","tag","abgeraten"
"100",NA,NA,"abfotografierte","abgefangen","abgefuehrt","abgeholt","abermals","abgegeben","aan","abgekuerzt","gemeinsame","muslim","junge","bekannt","tweet","website","schwer","behauptet","montag","opfers","aufruf","ausweisen","absatz","afdbundestagsabgeordnete","behauptet","sagt","totschlag","antwort","kinder","muenchen","taten","seite","gegenwehr","kennen","behauptung","islamistischer","st","quelle","koenne","ubahnstation","stellenausschreibung","teichert","bestaetigte","erfolgt","verstorben","gekommen","tot","geworden","kitas","medien","vergangenen","facebookbeitrag","news","tageblatt","wurden","stadt","auslaendern","taz","durchsetzung","gegeben","berichtet","angeblichen","per","persoenliches","sachsen","behoerde","koeln","verdachts","geloest","deutsche","abgerechnet"
